id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/3180493,Notes and News,Africa: Journal of the International African Institute,1934,,article,misc,jstor,,1934-01-01,1,7,http://www.jstor.org/stable/3180493,,Cambridge University Press,eng,97,109,,6334,13,unigram; bigram; trigram
http://www.jstor.org/stable/1156425,Étuis Péniens ou Gaines de Chasteté Chez les Ba-Pende,Africa: Journal of the International African Institute,1954,,article,research-article,jstor,,1954-07-01,3,24,http://www.jstor.org/stable/1156425,L. De Sousberghe,Cambridge University Press,fre,214,219,,3167,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156439,Review Article,Africa: Journal of the International African Institute,1954,,article,book-review,jstor,,1954-07-01,3,24,http://www.jstor.org/stable/1156439,R. C. Abraham,Cambridge University Press,eng,281,282,,1328,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155745,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-01-01,1,4,http://www.jstor.org/stable/1155745,H. Labouret,Cambridge University Press,fre,126,127,,802,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155662,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-07-01,3,11,http://www.jstor.org/stable/1155662,Henri Labouret,Cambridge University Press,fre,370,371,,921,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157119,Review Article,Africa: Journal of the International African Institute,1955,,article,book-review,jstor,,1955-07-01,3,25,http://www.jstor.org/stable/1157119,I. M. Lewis,Cambridge University Press,eng,305,306,,1257,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155185,Notes and News,Africa: Journal of the International African Institute,1933,,article,misc,jstor,,1933-04-01,2,6,http://www.jstor.org/stable/1155185,,Cambridge University Press,eng,220,226,,3057,7,unigram; bigram; trigram
http://www.jstor.org/stable/1157136,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-04-01,2,28,http://www.jstor.org/stable/1157136,I. Schapera,Cambridge University Press,eng,170,171,,1336,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156040,Bibliography of Current Publications,Africa: Journal of the International African Institute,1953,,article,misc,jstor,,1953-01-01,1,23,http://www.jstor.org/stable/1156040,,Cambridge University Press,eng,85,92,,5346,8,unigram; bigram; trigram
http://www.jstor.org/stable/1157116,Review Article,Africa: Journal of the International African Institute,1955,,article,book-review,jstor,,1955-07-01,3,25,http://www.jstor.org/stable/1157116,Edwin W. Smith,Cambridge University Press,eng,303,304,,1356,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156086,Review Article,Africa: Journal of the International African Institute,1955,,article,book-review,jstor,,1955-04-01,2,25,http://www.jstor.org/stable/1156086,G. W. B. Huntingford,Cambridge University Press,eng,205,205,,621,1,unigram; bigram; trigram
http://www.jstor.org/stable/3180459,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1948,,article,misc,jstor,,1948-10-01,4,18,http://www.jstor.org/stable/3180459,,Cambridge University Press,eng,317,324,,5583,8,unigram; bigram; trigram
http://www.jstor.org/stable/1156312,Review Article,Africa: Journal of the International African Institute,1944,,article,book-review,jstor,,1944-10-01,8,14,http://www.jstor.org/stable/1156312,Fela Sowande,Cambridge University Press,eng,476,477,,1448,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156692,To the Members of the Institute,Africa: Journal of the International African Institute,1943,,article,misc,jstor,,1943-01-01,1,14,http://www.jstor.org/stable/1156692,Lugard; Hanns Vischer,Cambridge University Press,eng,1,3,,1291,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156932,Back Matter,Africa: Journal of the International African Institute,1952,,article,misc,jstor,,1952-10-01,4,22,http://www.jstor.org/stable/1156932,,Cambridge University Press,eng,,,,732,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155996,[Training Courses for Service in the Netherlands East Indies]: Discussion,Africa: Journal of the International African Institute,1943,,article,research-article,jstor,,1943-07-01,3,14,http://www.jstor.org/stable/1155996,Ida Ward; Dr. Huender; Hanns Vischer; Richard Winstedt; H. J. Braunholtz; Mr. Braunholtz; Margaret Read; Rotimi Williams; Richenda Scott; A. R. I. Mellor; Margaret Green,Cambridge University Press,eng,141,144,,2569,4,unigram; bigram; trigram
http://www.jstor.org/stable/1155702,Premarital Pregnancy and Native Opinion. A Note on Social Change,Africa: Journal of the International African Institute,1933,,article,research-article,jstor,,1933-01-01,1,6,http://www.jstor.org/stable/1155702,I. Schapera,Cambridge University Press,eng,59,89,,13276,31,unigram; bigram; trigram
http://www.jstor.org/stable/1155847,Social Administration of the Kru. A Preliminary Survey,Africa: Journal of the International African Institute,1937,,article,research-article,jstor,,1937-01-01,1,10,http://www.jstor.org/stable/1155847,H. Scudder Mekeel,Cambridge University Press,eng,75,96,,9920,22,unigram; bigram; trigram
http://www.jstor.org/stable/1155139,Review Article,Africa: Journal of the International African Institute,1930,,article,book-review,jstor,,1930-01-01,1,3,http://www.jstor.org/stable/1155139,T. J. A. Yates,Cambridge University Press,eng,129,130,,853,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157072,Development from the Pre-Literate to the Literate Stage in African Languages,Africa: Journal of the International African Institute,1945,,article,misc,jstor,,1945-10-01,4,15,http://www.jstor.org/stable/1157072,,Cambridge University Press,eng,205,205,,568,1,unigram; bigram; trigram
http://www.jstor.org/stable/3180639,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1936,,article,misc,jstor,,1936-07-01,3,9,http://www.jstor.org/stable/3180639,,Cambridge University Press,eng,426,432,,4158,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156959,Review Article,Africa: Journal of the International African Institute,1940,,article,book-review,jstor,,1940-04-01,2,13,http://www.jstor.org/stable/1156959,E. O. Ashton,Cambridge University Press,eng,178,179,,947,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156970,An Ethiopian Argot of People Possessed by a Spirit,Africa: Journal of the International African Institute,1949,,article,research-article,jstor,,1949-07-01,3,19,http://www.jstor.org/stable/1156970,Wolf Leslau,Cambridge University Press,eng,204,212,,5837,9,unigram; bigram; trigram
http://www.jstor.org/stable/3180472,Review Article,Africa: Journal of the International African Institute,1948,,article,book-review,jstor,,1948-01-01,1,18,http://www.jstor.org/stable/3180472,L. P. Mair,Cambridge University Press,eng,65,67,,2069,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156417,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-10-01,4,19,http://www.jstor.org/stable/1156417,Lisbeth Nadel,Cambridge University Press,eng,345,345,,544,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156267,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-01-01,1,19,http://www.jstor.org/stable/1156267,Edwin W. Smith,Cambridge University Press,eng,73,74,,1389,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155391,Review Article,Africa: Journal of the International African Institute,1939,,article,book-review,jstor,,1939-07-01,3,12,http://www.jstor.org/stable/1155391,Henri Labouret,Cambridge University Press,fre,380,381,,983,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180501,RUNDSCHAU ÜBER VERÖFFENTLICHUNGEN IM GEBIETE AFRIKANISCHER SPRACHEN UND KULTUREN,Africa: Journal of the International African Institute,1934,,article,misc,jstor,,1934-01-01,1,7,http://www.jstor.org/stable/3180501,,Cambridge University Press,eng,123,128,,3447,6,unigram; bigram; trigram
http://www.jstor.org/stable/1156022,Review Article,Africa: Journal of the International African Institute,1947,,article,book-review,jstor,,1947-07-01,3,17,http://www.jstor.org/stable/1156022,E. F. Wilkinson,Cambridge University Press,eng,220,220,,630,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156098,Notes and News,Africa: Journal of the International African Institute,1940,,article,misc,jstor,,1940-07-01,3,13,http://www.jstor.org/stable/1156098,,Cambridge University Press,eng,289,301,,5312,13,unigram; bigram; trigram
http://www.jstor.org/stable/1157528,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-04-01,2,29,http://www.jstor.org/stable/1157528,Gaston Leduc,Cambridge University Press,fre,205,207,,1877,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155427,Volume Information,Africa: Journal of the International African Institute,1931,,article,misc,jstor,,1931-10-01,4,4,http://www.jstor.org/stable/1155427,,Cambridge University Press,eng,529,536,,3554,8,unigram; bigram; trigram
http://www.jstor.org/stable/1155571,Bibliographie de la Littérature actuelle concernant les Langues et Civilisations Africaines,Africa: Journal of the International African Institute,1933,,article,misc,jstor,,1933-10-01,4,6,http://www.jstor.org/stable/1155571,,Cambridge University Press,fre,506,512,,3833,7,unigram; bigram; trigram
http://www.jstor.org/stable/1155596,Review Article,Africa: Journal of the International African Institute,1932,,article,book-review,jstor,,1932-04-01,2,5,http://www.jstor.org/stable/1155596,Henri Labouret,Cambridge University Press,fre,231,232,,652,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155986,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-04-01,2,4,http://www.jstor.org/stable/1155986,A. Klingenheben,Cambridge University Press,ger,254,254,,358,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155879,The Problem of Relationship between Pygmies and Bushmen,Africa: Journal of the International African Institute,1934,,article,research-article,jstor,,1934-10-01,4,7,http://www.jstor.org/stable/1155879,Walter Hirschberg,Cambridge University Press,eng,444,451,,3001,8,unigram; bigram; trigram
http://www.jstor.org/stable/1155131,Review Article,Africa: Journal of the International African Institute,1930,,article,book-review,jstor,,1930-01-01,1,3,http://www.jstor.org/stable/1155131,Werner Eiselen,Cambridge University Press,eng,122,123,,934,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157067,Back Matter,Africa: Journal of the International African Institute,1944,,article,misc,jstor,,1944-01-01,5,14,http://www.jstor.org/stable/1157067,,Cambridge University Press,eng,1,2,,903,4,unigram; bigram; trigram
http://www.jstor.org/stable/1156814,Review Article,Africa: Journal of the International African Institute,1957,,article,book-review,jstor,,1957-04-01,2,27,http://www.jstor.org/stable/1156814,V. G. Pons,Cambridge University Press,eng,198,199,,1329,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180402,L'ÉDUCATION DES MASSES EN AFRIQUE OCCIDENTALE FRANÇAISE,Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-01-01,1,8,http://www.jstor.org/stable/3180402,Henri Labouret,Cambridge University Press,fre,98,102,,1682,5,unigram; bigram; trigram
http://www.jstor.org/stable/1157516,Rituals of Nyoro Kingship,Africa: Journal of the International African Institute,1959,,article,research-article,jstor,,1959-04-01,2,29,http://www.jstor.org/stable/1157516,J. H. M. Beattie,Cambridge University Press,eng,134,145,,7430,12,unigram; bigram; trigram
http://www.jstor.org/stable/1157638,The East African Trade in Woodcarvings,Africa: Journal of the International African Institute,1958,,article,research-article,jstor,,1958-10-01,4,28,http://www.jstor.org/stable/1157638,Walter Elkan,Cambridge University Press,eng,314,323,,6098,10,unigram; bigram; trigram
http://www.jstor.org/stable/3180397,The Village Census in the Study of Culture Contact,Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-01-01,1,8,http://www.jstor.org/stable/3180397,Audrey I. Richards,Cambridge University Press,eng,20,33,,6043,14,unigram; bigram; trigram
http://www.jstor.org/stable/1155952,The Importance of Tribal Markets in the Commercial Life of the Countryside of North-West Morocco,Africa: Journal of the International African Institute,1939,,article,research-article,jstor,,1939-10-01,4,12,http://www.jstor.org/stable/1155952,Walter Fogg,Cambridge University Press,eng,445,449,,1774,5,unigram; bigram; trigram
http://www.jstor.org/stable/1155885,Review Article,Africa: Journal of the International African Institute,1934,,article,book-review,jstor,,1934-10-01,4,7,http://www.jstor.org/stable/1155885,A. W. von Duisburg,Cambridge University Press,ger,498,499,,807,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156236,Back Matter,Africa: Journal of the International African Institute,1957,,article,misc,jstor,,1957-10-01,4,27,http://www.jstor.org/stable/1156236,,Cambridge University Press,eng,,,,476,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155837,Review Article,Africa: Journal of the International African Institute,1929,,article,book-review,jstor,,1929-04-01,2,2,http://www.jstor.org/stable/1155837,Edwin W. Smith,Cambridge University Press,eng,213,213,,468,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155310,Review Article,Africa: Journal of the International African Institute,1937,,article,book-review,jstor,,1937-07-01,3,10,http://www.jstor.org/stable/1155310,D. Westermann,Cambridge University Press,eng,370,370,,305,1,unigram; bigram; trigram
http://www.jstor.org/stable/3180432,Review Article,Africa: Journal of the International African Institute,1935,,article,book-review,jstor,,1935-07-01,3,8,http://www.jstor.org/stable/3180432,S. J. K. Baker,Cambridge University Press,eng,399,400,,942,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156351,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-07-01,3,26,http://www.jstor.org/stable/1156351,Kenneth Kirkwood,Cambridge University Press,eng,303,305,,2071,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156440,Review Article,Africa: Journal of the International African Institute,1954,,article,book-review,jstor,,1954-07-01,3,24,http://www.jstor.org/stable/1156440,Jacques J. Maquet,Cambridge University Press,fre,282,283,,1012,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157741,Experiments in Modern African Art: Etchings in French Equatorial Africa,Africa: Journal of the International African Institute,1960,,article,research-article,jstor,,1960-01-01,1,30,http://www.jstor.org/stable/1157741,Rolf Italiaander,Cambridge University Press,eng,46,50,,1640,5,unigram; bigram; trigram
http://www.jstor.org/stable/1156566,Review Article,Africa: Journal of the International African Institute,1944,,article,book-review,jstor,,1944-04-01,6,14,http://www.jstor.org/stable/1156566,Howard Drake,Cambridge University Press,eng,356,357,,862,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155217,Les Sociétés Berbères dans l'Aurès Méridional. La Harfiqṯ,Africa: Journal of the International African Institute,1938,,article,research-article,jstor,,1938-01-01,1,11,http://www.jstor.org/stable/1155217,G. Tillion,Cambridge University Press,fre,42,54,,5652,13,unigram; bigram; trigram
http://www.jstor.org/stable/1157133,The Gbaya Languages,Africa: Journal of the International African Institute,1958,,article,research-article,jstor,,1958-04-01,2,28,http://www.jstor.org/stable/1157133,William J. Samarin,Cambridge University Press,eng,148,155,,4172,8,unigram; bigram; trigram
http://www.jstor.org/stable/1155622,On the Food and Nutrition of African Natives,Africa: Journal of the International African Institute,1936,,article,research-article,jstor,,1936-04-01,2,9,http://www.jstor.org/stable/1155622,E. B. Worthington,Cambridge University Press,eng,150,165,,6313,16,unigram; bigram; trigram
http://www.jstor.org/stable/1156180,The Study of 'Social Change' in British West Africa,Africa: Journal of the International African Institute,1953,,article,research-article,jstor,,1953-10-01,4,23,http://www.jstor.org/stable/1156180,Kenneth Little,Cambridge University Press,eng,274,284,,6558,11,unigram; bigram; trigram
http://www.jstor.org/stable/1156455,Review Article,Africa: Journal of the International African Institute,1950,,article,book-review,jstor,,1950-10-01,4,20,http://www.jstor.org/stable/1156455,K. L. Little,Cambridge University Press,eng,352,353,,1334,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155787,Review Article,Africa: Journal of the International African Institute,1937,,article,book-review,jstor,,1937-04-01,2,10,http://www.jstor.org/stable/1155787,Hermann Baumann,Cambridge University Press,ger,238,239,,813,2,unigram; bigram; trigram
http://www.jstor.org/stable/1158321,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158321,Peter Hodge,Cambridge University Press,eng,285,286,,1375,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156529,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-04-01,2,19,http://www.jstor.org/stable/1156529,,Cambridge University Press,eng,169,169,,603,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156485,Contribution to the Study of the Chronology of African Plastic Art,Africa: Journal of the International African Institute,1943,,article,research-article,jstor,,1943-10-01,4,14,http://www.jstor.org/stable/1156485,F. M. O.,Cambridge University Press,eng,183,193,,6869,19,unigram; bigram; trigram
http://www.jstor.org/stable/1157736,Front Matter,Africa: Journal of the International African Institute,1960,,article,misc,jstor,,1960-01-01,1,30,http://www.jstor.org/stable/1157736,,Cambridge University Press,eng,1,4,,1448,6,unigram; bigram; trigram
http://www.jstor.org/stable/1156302,"The ""Nkumu"" of the Tumba: Ritual Chieftainship on the Middle Congo",Africa: Journal of the International African Institute,1944,,article,research-article,jstor,,1944-10-01,8,14,http://www.jstor.org/stable/1156302,H. D. Brown,Cambridge University Press,eng,431,447,,11131,19,unigram; bigram; trigram
http://www.jstor.org/stable/3180573,Notes and News,Africa: Journal of the International African Institute,1950,,article,misc,jstor,,1950-04-01,2,20,http://www.jstor.org/stable/3180573,,Cambridge University Press,eng,148,152,,3063,5,unigram; bigram; trigram
http://www.jstor.org/stable/1155868,Recent Literature on Bantu Tribes. Some Ethnological and Linguistic Publications,Africa: Journal of the International African Institute,1928,,article,book-review,jstor,,1928-01-01,1,1,http://www.jstor.org/stable/1155868,Paul Schebesta,Cambridge University Press,eng,116,124,,4290,9,unigram; bigram; trigram
http://www.jstor.org/stable/1155930,Summary of Proceedings of the Fifth Meeting of the Executive Council,Africa: Journal of the International African Institute,1928,,article,misc,jstor,,1928-10-01,4,1,http://www.jstor.org/stable/1155930,,Cambridge University Press,eng,519,525,,2937,7,unigram; bigram; trigram
http://www.jstor.org/stable/1158322,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158322,Roland Oliver,Cambridge University Press,eng,286,287,,1370,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155864,Le Théâtre Mandingue (Soudan Français),Africa: Journal of the International African Institute,1928,,article,research-article,jstor,,1928-01-01,1,1,http://www.jstor.org/stable/1155864,Henri Labouret; Moussa Travélé,Cambridge University Press,fre,73,97,,8845,25,unigram; bigram; trigram
http://www.jstor.org/stable/1155877,Indirect Rule and Education in East Africa,Africa: Journal of the International African Institute,1934,,article,research-article,jstor,,1934-10-01,4,7,http://www.jstor.org/stable/1155877,G. C. Latham,Cambridge University Press,eng,423,430,,3310,8,unigram; bigram; trigram
http://www.jstor.org/stable/1157511,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-01-01,1,29,http://www.jstor.org/stable/1157511,Lyndon Harries,Cambridge University Press,eng,101,102,,907,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157979,"Ancestor Propitiation Ceremonies in Sukumaland, Tanganyika",Africa: Journal of the International African Institute,1958,,article,research-article,jstor,,1958-07-01,3,28,http://www.jstor.org/stable/1157979,R. E. S. Tanner,Cambridge University Press,eng,225,231,,4226,8,unigram; bigram; trigram
http://www.jstor.org/stable/1155839,Review Article,Africa: Journal of the International African Institute,1929,,article,book-review,jstor,,1929-04-01,2,2,http://www.jstor.org/stable/1155839,I. Schapera,Cambridge University Press,eng,213,214,,927,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157525,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-04-01,2,29,http://www.jstor.org/stable/1157525,Sheila Patterson,Cambridge University Press,eng,200,204,,3187,5,unigram; bigram; trigram
http://www.jstor.org/stable/1155403,The Status of Women among the Nilotics and Nilo-Hamitics,Africa: Journal of the International African Institute,1932,,article,research-article,jstor,,1932-10-01,4,5,http://www.jstor.org/stable/1155403,J. H. Driberg,Cambridge University Press,eng,404,421,,7742,18,unigram; bigram; trigram
http://www.jstor.org/stable/1155281,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-07-01,3,4,http://www.jstor.org/stable/1155281,H. A. Wyndham,Cambridge University Press,eng,385,385,,457,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156554,Front Matter,Africa: Journal of the International African Institute,1944,,article,misc,jstor,,1944-04-01,6,14,http://www.jstor.org/stable/1156554,,Cambridge University Press,eng,1,2,,632,4,unigram; bigram; trigram
http://www.jstor.org/stable/1157654,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-10-01,4,28,http://www.jstor.org/stable/1157654,B. M. C. P.,Cambridge University Press,eng,383,383,,442,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157935,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-10-01,4,29,http://www.jstor.org/stable/1157935,Lyndon Harries,Cambridge University Press,eng,428,428,,663,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155500,Review Article,Africa: Journal of the International African Institute,1934,,article,book-review,jstor,,1934-07-01,3,7,http://www.jstor.org/stable/1155500,N. de Cleene,Cambridge University Press,fre,389,390,,909,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155888,Review Article,Africa: Journal of the International African Institute,1934,,article,book-review,jstor,,1934-10-01,4,7,http://www.jstor.org/stable/1155888,Henri Labouret,Cambridge University Press,fre,502,502,,434,1,unigram; bigram; trigram
http://www.jstor.org/stable/1155379,"Le Tσílúbà, Langue à Intonation",Africa: Journal of the International African Institute,1939,,article,research-article,jstor,,1939-07-01,3,12,http://www.jstor.org/stable/1155379,Amaat Burssens,Cambridge University Press,fre,267,284,,4423,18,unigram; bigram; trigram
http://www.jstor.org/stable/1156491,Review Article,Africa: Journal of the International African Institute,1943,,article,book-review,jstor,,1943-10-01,4,14,http://www.jstor.org/stable/1156491,Jack Simmons,Cambridge University Press,eng,221,222,,1285,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157521,Notes and News,Africa: Journal of the International African Institute,1959,,article,misc,jstor,,1959-04-01,2,29,http://www.jstor.org/stable/1157521,,Cambridge University Press,eng,191,196,,3428,6,unigram; bigram; trigram
http://www.jstor.org/stable/1155634,Le Coton et l'Indigène (Afrique Occidentale Française),Africa: Journal of the International African Institute,1928,,article,research-article,jstor,,1928-07-01,3,1,http://www.jstor.org/stable/1155634,Henri Labouret,Cambridge University Press,fre,320,337,,6104,18,unigram; bigram; trigram
http://www.jstor.org/stable/1155415,Review Article,Africa: Journal of the International African Institute,1932,,article,book-review,jstor,,1932-10-01,4,5,http://www.jstor.org/stable/1155415,Julius Richter,Cambridge University Press,eng,522,523,,959,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155528,The Functions of Bride-Wealth in Ubena of the Rivers,Africa: Journal of the International African Institute,1934,,article,research-article,jstor,,1934-04-01,2,7,http://www.jstor.org/stable/1155528,G. M. Culwick; A. T. Culwick,Cambridge University Press,eng,140,159,,8412,20,unigram; bigram; trigram
http://www.jstor.org/stable/1155455,Poésies chez les Barundi,Africa: Journal of the International African Institute,1932,,article,research-article,jstor,,1932-07-01,3,5,http://www.jstor.org/stable/1155455,R. P. Bernard Zuure,Cambridge University Press,fre,344,354,,4097,11,unigram; bigram; trigram
http://www.jstor.org/stable/1157989,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-07-01,3,28,http://www.jstor.org/stable/1157989,M. H.,Cambridge University Press,eng,283,287,,3351,5,unigram; bigram; trigram
http://www.jstor.org/stable/1156951,Front Matter,Africa: Journal of the International African Institute,1940,,article,misc,jstor,,1940-04-01,2,13,http://www.jstor.org/stable/1156951,,Cambridge University Press,eng,1,4,,1320,6,unigram; bigram; trigram
http://www.jstor.org/stable/1157598,The Yoruba Ogboni Cult in [uppercase letter O with vertical line below]y[lowercase letter o with vertical line below],Africa: Journal of the International African Institute,1960,,article,research-article,jstor,,1960-10-01,4,30,http://www.jstor.org/stable/1157598,Peter Morton-Williams,Cambridge University Press,eng,362,374,,8267,15,unigram; bigram; trigram
http://www.jstor.org/stable/1155503,Review Article,Africa: Journal of the International African Institute,1934,,article,book-review,jstor,,1934-07-01,3,7,http://www.jstor.org/stable/1155503,J. Maes,Cambridge University Press,fre,392,393,,864,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155956,Notes and News,Africa: Journal of the International African Institute,1939,,article,misc,jstor,,1939-10-01,4,12,http://www.jstor.org/stable/1155956,,Cambridge University Press,eng,475,492,,8974,18,unigram; bigram; trigram
http://www.jstor.org/stable/1155915,The Voice of Africa: Kikuyu Proverbs,Africa: Journal of the International African Institute,1928,,article,research-article,jstor,,1928-10-01,4,1,http://www.jstor.org/stable/1155915,Justin Itotia; James W. C. Dougall,Cambridge University Press,eng,486,490,,1288,5,unigram; bigram; trigram
http://www.jstor.org/stable/1156246,Notes and News,Africa: Journal of the International African Institute,1952,,article,misc,jstor,,1952-04-01,2,22,http://www.jstor.org/stable/1156246,,Cambridge University Press,eng,173,177,,2642,5,unigram; bigram; trigram
http://www.jstor.org/stable/1157527,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-04-01,2,29,http://www.jstor.org/stable/1157527,John Beattie,Cambridge University Press,eng,205,205,,645,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157937,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-10-01,4,29,http://www.jstor.org/stable/1157937,Phyllis Deane,Cambridge University Press,eng,429,430,,1301,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157766,Back Matter,Africa: Journal of the International African Institute,1960,,article,misc,jstor,,1960-01-01,1,30,http://www.jstor.org/stable/1157766,,Cambridge University Press,eng,,,,425,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157748,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-01-01,1,30,http://www.jstor.org/stable/1157748,Ian Cunnison,Cambridge University Press,eng,88,90,,2030,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155824,La Numération chez les Bergdama,Africa: Journal of the International African Institute,1929,,article,research-article,jstor,,1929-04-01,2,2,http://www.jstor.org/stable/1155824,L. Lévy-Bruhl,Cambridge University Press,fre,162,173,,4574,12,unigram; bigram; trigram
http://www.jstor.org/stable/3180420,VON DER GOTTESVORSTELLUNG DER BAKWIRI,Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-07-01,3,8,http://www.jstor.org/stable/3180420,J. Ittmann,Cambridge University Press,ger,355,372,,6920,18,unigram; bigram; trigram
http://www.jstor.org/stable/1156882,Review Article,Africa: Journal of the International African Institute,1955,,article,book-review,jstor,,1955-10-01,4,25,http://www.jstor.org/stable/1156882,B. Holas,Cambridge University Press,fre,440,441,,1240,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156451,Notes and News,Africa: Journal of the International African Institute,1950,,article,misc,jstor,,1950-10-01,4,20,http://www.jstor.org/stable/1156451,,Cambridge University Press,eng,345,348,,2308,4,unigram; bigram; trigram
http://www.jstor.org/stable/3180456,Review Article,Africa: Journal of the International African Institute,1948,,article,book-review,jstor,,1948-10-01,4,18,http://www.jstor.org/stable/3180456,Diedrich H. Westermann,Cambridge University Press,eng,313,314,,1331,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156680,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-10-01,4,26,http://www.jstor.org/stable/1156680,Derrick J. Stenning,Cambridge University Press,eng,414,415,,1321,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156122,The Marriage of a Swazi Princess,Africa: Journal of the International African Institute,1945,,article,research-article,jstor,,1945-07-01,3,15,http://www.jstor.org/stable/1156122,Hilda Kuper,Cambridge University Press,eng,145,155,,6983,11,unigram; bigram; trigram
http://www.jstor.org/stable/1156297,Back Matter,Africa: Journal of the International African Institute,1953,,article,misc,jstor,,1953-07-01,3,23,http://www.jstor.org/stable/1156297,,Cambridge University Press,eng,,,,396,2,unigram; bigram; trigram
